issue_id,from_status,to_status,changed_at,changed_by
1061,,Backlog,2025-09-16 19:07:36,h.ozturk
1061,Backlog,Waiting for In Progress,2025-09-19 06:35:02,h.ozturk
1061,Waiting for In Progress,In Progress,2025-09-24 02:29:54,h.ozturk
1061,In Progress,Waiting for Test,2025-09-24 04:16:28,c.mendes
1061,Waiting for Test,In Test,2025-09-29 09:02:31,c.mendes
1061,In Test,Done,2025-09-29 12:39:27,c.mendes
1061,Done,Released,2025-10-02 09:00:00,c.mendes
1062,,Backlog,2025-09-12 20:58:26,h.ozturk
1062,Backlog,Waiting for In Progress,2025-09-15 09:19:42,c.mendes
1062,Waiting for In Progress,In Progress,2025-09-19 23:46:39,h.ozturk
1062,In Progress,Waiting for Test,2025-09-22 06:29:49,c.mendes
1062,Waiting for Test,In Test,2025-09-22 22:49:39,c.mendes
1062,In Test,Done,2025-09-23 07:06:15,c.mendes
1062,Done,Released,2025-09-25 09:00:00,h.ozturk
1063,,Backlog,2025-09-15 00:03:34,h.ozturk
1063,Backlog,Waiting for In Progress,2025-09-15 23:57:05,c.mendes
1063,Waiting for In Progress,In Progress,2025-09-18 16:57:14,h.ozturk
1063,In Progress,Waiting for Test,2025-09-22 02:25:52,c.mendes
1063,Waiting for Test,In Test,24/09/2025 03:34,c.mendes
1063,In Test,Done,2025-09-24 09:05:02,c.mendes
1063,Done,Released,2025-09-25 09:00:00,h.ozturk
1064,,Backlog,2025-09-16 05:53:36,h.ozturk
1064,Backlog,Waiting for In Progress,19/09/2025 06:45,h.ozturk
1064,Waiting for In Progress,In Progress,2025-09-22 14:47:28,c.mendes
1064,In Progress,Waiting for Test,2025-09-23 00:35:45,h.ozturk
1064,Waiting for Test,In Test,26/09/2025 07:53,c.mendes
1064,In Test,Done,2025-09-26 13:29:01,c.mendes
1064,Done,Released,2025-10-02 09:00:00,c.mendes
1065,,Backlog,2025-09-15 23:16:11,c.mendes
1065,Backlog,Waiting for In Progress,2025-09-19 08:21:33,h.ozturk
1065,Waiting for In Progress,In Progress,2025-09-22 10:00:30,c.mendes
1065,In Progress,Waiting for Test,2025-09-22 20:06:04,h.ozturk
1065,Waiting for Test,In Test,2025-09-24 02:26:06,h.ozturk
1065,In Test,Done,2025-09-24 05:20:03,c.mendes
1065,Done,Released,2025-09-25 09:00:00,c.mendes
1066,,Backlog,2025-09-15 08:16:44,c.mendes
1066,Backlog,Waiting for In Progress,2025-09-16 11:14:36,h.ozturk
1066,Waiting for In Progress,In Progress,2025-09-18 20:28:05,c.mendes
1066,In Progress,Waiting for Test,2025-09-19 09:03:24,c.mendes
1066,Waiting for Test,In Test,2025-09-22 00:59:31,h.ozturk
1066,In Test,Done,2025-09-23 02:11:25,c.mendes
1066,Done,Released,2025-09-25 09:00:00,c.mendes
1067,,Backlog,2025-09-16 08:16:21,h.ozturk
1067,Backlog,Waiting for In Progress,2025-09-17 19:58:36,h.ozturk
1067,Waiting for In Progress,In Progress,2025-09-17 23:46:11,c.mendes
1067,In Progress,Waiting for Test,18/09/2025 09:43,c.mendes
1067,Waiting for Test,In Test,2025-09-18 19:11:15,c.mendes
1067,In Test,Done,2025-09-19 16:47:01,c.mendes
1067,Done,Released,2025-09-25 09:00:00,h.ozturk
1068,,Backlog,2025-09-15 16:10:46,h.ozturk
1068,Backlog,Waiting for In Progress,16/09/2025 09:56,h.ozturk
1068,Waiting for In Progress,In Progress,2025-09-17 15:25:10,h.ozturk
1068,In Progress,Waiting for Test,2025-09-17 18:56:01,c.mendes
1068,Waiting for Test,In Test,2025-09-22 06:02:49,c.mendes
1068,In Test,Done,2025-09-22 11:08:15,h.ozturk
1068,Done,In Progress,2025-09-24 08:53:01,h.ozturk
1068,In Progress,Waiting for Test,2025-09-24 21:35:25,h.ozturk
1068,Waiting for Test,In Test,2025-09-29 04:41:29,c.mendes
1068,In Test,Done,2025-09-29 11:32:49,c.mendes
1068,Done,Released,2025-10-02 09:00:00,h.ozturk
1069,,Backlog,2025-09-16 00:38:43,c.mendes
1069,Backlog,Waiting for In Progress,2025-09-16 17:34:12,c.mendes
1069,Waiting for In Progress,In Progress,2025-09-19 10:11:18,h.ozturk
1069,In Progress,Waiting for Test,2025-09-22 14:03:48,h.ozturk
1069,Waiting for Test,In Test,2025-09-23 17:56:57,h.ozturk
1069,In Test,Done,2025-09-24 04:28:35,c.mendes
1069,Done,Released,2025-09-25 09:00:00,h.ozturk
1070,,Backlog,2025-09-16 01:15:37,c.mendes
1070,Backlog,Waiting for In Progress,2025-09-16 17:14:37,c.mendes
1070,Waiting for In Progress,In Progress,2025-09-19 13:34:10,h.ozturk
1070,In Progress,Waiting for Test,2025-09-19 19:56:25,h.ozturk
1070,Waiting for Test,In Test,2025-09-22 14:06:32,c.mendes
1070,In Test,Done,2025-09-22 17:01:50,h.ozturk
1070,Done,Released,2025-09-25 09:00:00,h.ozturk
1071,,Backlog,26/09/2025 23:43,j.tan
1071,Backlog,Waiting for In Progress,2025-09-29 23:15:20,r.silva
1071,Waiting for In Progress,In Progress,2025-09-30 09:21:55,r.silva
1071,In Progress,Waiting for Test,2025-09-30 17:33:20,m.okafor
1071,Waiting for Test,In Test,2025-09-30 23:16:06,j.tan
1071,In Test,Done,2025-10-01 10:29:08,r.silva
1071,Done,Released,2025-10-02 09:00:00,r.silva
1072,,Backlog,30/09/2025 12:00,j.tan
1072,Backlog,Waiting for In Progress,2025-10-02 14:49:53,m.okafor
1072,Waiting for In Progress,In Progress,2025-10-06 18:33:15,r.silva
1072,In Progress,Waiting for Test,2025-10-07 12:59:04,m.okafor
1072,Waiting for Test,In Test,2025-10-07 17:52:58,m.okafor
1072,In Test,Done,2025-10-07 23:29:00,m.okafor
1072,Done,Released,2025-10-16 09:00:00,r.silva
1073,,Backlog,2025-09-29 23:08:53,m.okafor
1073,Backlog,Waiting for In Progress,2025-10-02 12:21:41,m.okafor
1073,Waiting for In Progress,In Progress,2025-10-03 02:11:26,j.tan
1073,In Progress,Waiting for Test,2025-10-03 06:52:19,j.tan
1073,Waiting for Test,In Test,2025-10-06 04:14:11,j.tan
1073,In Test,Done,2025-10-06 09:18:56,r.silva
1073,Done,Released,2025-10-16 09:00:00,r.silva
1074,,Backlog,2025-09-29 22:20:51,j.tan
1074,Backlog,Waiting for In Progress,2025-10-01 07:21:41,m.okafor
1074,Waiting for In Progress,In Progress,2025-10-06 04:26:46,r.silva
1074,In Progress,Waiting for Test,2025-10-06 12:58:39,r.silva
1074,Waiting for Test,In Test,2025-10-07 19:28:03,j.tan
1074,In Test,Done,2025-10-08 08:20:57,j.tan
1074,Done,Released,2025-10-16 09:00:00,j.tan
1075,,Backlog,29/09/2025 17:58,r.silva
1075,Backlog,Waiting for In Progress,2025-10-01 02:10:29,m.okafor
1075,Waiting for In Progress,In Progress,2025-10-01 18:17:31,r.silva
1075,In Progress,Waiting for Test,2025-10-01 23:54:52,r.silva
1076,,Backlog,2025-09-30 22:05:37,m.okafor
1076,Backlog,Waiting for In Progress,2025-10-02 17:26:27,r.silva
1076,Waiting for In Progress,In Progress,2025-10-03 04:21:35,r.silva
1076,In Progress,Waiting for Test,2025-10-06 19:48:51,m.okafor
1076,Waiting for Test,In Test,2025-10-08 12:15:09,m.okafor
1076,In Test,Done,2025-10-08 18:01:47,m.okafor
1076,Done,Released,2025-10-16 09:00:00,r.silva
1077,,Backlog,2025-10-01 06:02:43,j.tan
1077,Backlog,Waiting for In Progress,2025-10-06 12:59:00,j.tan
1077,Waiting for In Progress,In Progress,2025-10-10 08:02:18,m.okafor
1077,In Progress,Waiting for Test,2025-10-10 16:32:38,m.okafor
1077,Waiting for Test,In Test,2025-10-13 23:29:32,j.tan
1077,In Test,Done,2025-10-14 10:04:47,r.silva
1077,Done,Released,2025-10-16 09:00:00,m.okafor
1078,,Backlog,2025-09-30 09:27:55,r.silva
1078,Backlog,Waiting for In Progress,2025-09-30 13:19:34,j.tan
1078,Waiting for In Progress,In Progress,2025-10-03 06:28:11,r.silva
1078,In Progress,Waiting for Test,2025-10-06 13:07:45,m.okafor
1078,Waiting for Test,In Test,2025-10-09 07:48:23,m.okafor
1078,In Test,Done,2025-10-09 19:36:06,r.silva
1078,Done,Released,2025-10-16 09:00:00,m.okafor
1079,,Backlog,2025-09-29 02:32:14,r.silva
1079,Backlog,Waiting for In Progress,2025-09-29 17:16:07,j.tan
1079,Waiting for In Progress,In Progress,2025-10-03 21:43:45,j.tan
1079,In Progress,Waiting for Test,2025-10-03 23:50:24,r.silva
1079,Waiting for Test,In Test,07/10/2025 00:27,j.tan
1079,In Test,Done,2025-10-07 03:53:21,j.tan
1079,Done,Released,2025-10-16 09:00:00,r.silva
1080,,Backlog,2025-09-29 03:46:22,m.okafor
1080,Backlog,Waiting for In Progress,2025-10-01 13:15:23,j.tan
1080,Waiting for In Progress,In Progress,2025-10-06 20:03:25,m.okafor
1080,In Progress,Waiting for Test,2025-10-07 03:44:29,r.silva
1080,Waiting for Test,In Test,2025-10-07 18:26:34,m.okafor
1080,In Test,Done,2025-10-08 02:29:20,r.silva
1080,Done,Released,2025-10-16 09:00:00,j.tan
1080,Done,Released,2025-10-16 09:00:00,j.tan
1081,,Backlog,2025-09-30 17:16:28,j.tan
1081,Backlog,Waiting for In Progress,2025-09-30 19:48:29,r.silva
1081,Waiting for In Progress,In Progress,2025-10-06 14:04:50,r.silva
1081,In Progress,Waiting for Test,2025-10-09 08:28:20,m.okafor
1081,Waiting for Test,In Test,13/10/2025 14:10,m.okafor
1081,In Test,Done,2025-10-13 20:34:37,m.okafor
1081,Done,Released,2025-10-16 09:00:00,j.tan
1082,,Backlog,30/09/2025 19:33,l.moreau
1082,Backlog,Waiting for In Progress,2025-10-01 00:19:11,d.byrne
1082,Waiting for In Progress,In Progress,06/10/2025 03:03,l.moreau
1082,In Progress,Waiting for Test,2025-10-07 13:10:29,d.byrne
1082,Waiting for Test,In Test,2025-10-08 12:24:14,l.moreau
1082,In Test,Done,2025-10-08 20:56:05,l.moreau
1082,Done,Released,2025-10-16 09:00:00,d.byrne
1083,,Backlog,2025-09-30 04:07:13,d.byrne
1083,Backlog,Waiting for In Progress,2025-10-01 16:58:38,d.byrne
1083,Waiting for In Progress,In Progress,2025-10-06 13:04:04,d.byrne
1083,In Progress,Waiting for Test,2025-10-07 05:31:52,d.byrne
1083,Waiting for Test,In Test,2025-10-09 10:40:07,d.byrne
1083,In Test,Done,2025-10-09 15:34:56,d.byrne
1083,Done,Released,2025-10-16 09:00:00,l.moreau
1084,,Backlog,2025-09-26 13:30:15,d.byrne
1084,Backlog,Waiting for In Progress,2025-09-29 23:02:14,d.byrne
1084,Waiting for In Progress,In Progress,2025-10-02 11:54:13,d.byrne
1084,In Progress,Waiting for Test,2025-10-03 15:45:19,d.byrne
1084,Waiting for Test,In Test,2025-10-06 13:17:02,l.moreau
1084,In Test,Done,2025-10-06 15:43:30,d.byrne
1084,Done,Released,2025-10-16 09:00:00,l.moreau
1085,,Backlog,2025-09-29 19:19:49,l.moreau
1085,Backlog,Waiting for In Progress,2025-10-02 05:20:13,d.byrne
1085,In Progress,Waiting for Test,2025-10-03 09:21:45,d.byrne
1085,Waiting for Test,In Test,2025-10-06 06:48:00,l.moreau
1085,In Test,Done,2025-10-06 17:04:09,d.byrne
1085,Done,Released,2025-10-16 09:00:00,d.byrne
1086,,Backlog,2025-09-29 09:35:01,d.byrne
1086,Backlog,Waiting for In Progress,2025-10-01 14:56:35,d.byrne
1086,Waiting for In Progress,In Progress,2025-10-06 09:59:31,l.moreau
1086,In Progress,Waiting for Test,2025-10-07 20:16:00,l.moreau
1086,Waiting for Test,In Test,2025-10-09 21:41:07,l.moreau
1086,In Test,Done,2025-10-10 05:56:50,l.moreau
1086,Done,Released,2025-10-16 09:00:00,l.moreau
1087,,Backlog,2025-09-30 13:07:38,l.moreau
1087,Backlog,Waiting for In Progress,2025-10-03 12:31:02,l.moreau
1087,Waiting for In Progress,In Progress,2025-10-06 14:11:00,l.moreau
1087,In Progress,Waiting for Test,2025-10-06 20:38:38,d.byrne
1087,Waiting for Test,In Test,2025-10-07 21:21:19,d.byrne
1087,In Test,Done,08/10/2025 02:10,l.moreau
1087,Done,Released,2025-10-16 09:00:00,l.moreau
1088,,Backlog,2025-09-26 13:48:05,d.byrne
1088,Backlog,Waiting for In Progress,2025-09-30 01:59:32,d.byrne
1088,Waiting for In Progress,In Progress,2025-10-01 18:37:36,l.moreau
1088,In Progress,Waiting for Test,2025-10-02 09:11:54,d.byrne
1088,Waiting for Test,In Test,2025-10-06 14:48:25,l.moreau
1088,In Test,Done,2025-10-06 17:19:27,d.byrne
1088,Done,Released,2025-10-16 09:00:00,d.byrne
1089,,Backlog,2025-09-29 23:26:18,l.moreau
1089,Backlog,Waiting for In Progress,2025-10-02 18:08:46,l.moreau
1089,Waiting for In Progress,In Progress,2025-10-07 12:41:20,l.moreau
1089,In Progress,Waiting for Test,2025-10-07 15:36:45,d.byrne
1089,Waiting for Test,In Test,2025-10-09 12:16:31,d.byrne
1089,In Test,Done,2025-10-09 23:31:51,d.byrne
1089,Done,Released,2025-10-16 09:00:00,d.byrne
1090,,Backlog,2025-09-30 01:29:28,p.nair
1090,Backlog,Waiting for In Progress,02/10/2025 01:25,a.kowalski
1090,Waiting for In Progress,In Progress,06/10/2025 14:45,s.rossi
1090,In Progress,Waiting for Test,2025-10-06 23:17:30,s.rossi
1090,Waiting for Test,In Test,2025-10-09 06:32:22,a.kowalski
1090,In Test,Done,2025-10-10 03:06:16,s.rossi
1090,Done,Released,2025-10-16 09:00:00,p.nair
1091,,Backlog,2025-10-01 11:16:27,a.kowalski
1091,Backlog,Waiting for In Progress,2025-10-06 03:38:20,s.rossi
1091,Waiting for In Progress,In Progress,07/10/2025 22:56,a.kowalski
1091,In Progress,Waiting for Test,2025-10-08 10:47:23,a.kowalski
1091,Waiting for Test,In Test,2025-10-10 09:03:29,s.rossi
1091,In Test,Done,2025-10-10 12:34:22,a.kowalski
1091,Done,Released,2025-10-16 09:00:00,s.rossi
1092,,Backlog,2025-09-30 12:06:53,p.nair
1092,Backlog,Waiting for In Progress,30/09/2025 14:48,s.rossi
1092,Waiting for In Progress,In Progress,2025-10-03 04:06:32,s.rossi
1092,In Progress,Waiting for Test,2025-10-03 16:03:30,s.rossi
1092,Waiting for Test,In Test,2025-10-06 22:07:41,s.rossi
1092,In Test,Done,2025-10-07 01:47:37,p.nair
1092,Done,Released,2025-10-16 09:00:00,a.kowalski
1093,,Backlog,2025-10-01 20:36:41,p.nair
1093,Backlog,Waiting for In Progress,2025-10-02 05:28:33,p.nair
1093,Waiting for In Progress,In Progress,2025-10-06 10:29:28,a.kowalski
1093,Waiting for Test,In Test,2025-10-09 10:11:45,s.rossi
1093,In Test,Done,2025-10-10 00:46:00,p.nair
1093,Done,Released,2025-10-16 09:00:00,a.kowalski
1094,,Backlog,2025-09-29 22:07:07,p.nair
1094,Backlog,Waiting for In Progress,2025-09-30 19:49:33,s.rossi
1094,Waiting for In Progress,In Progress,2025-10-01 04:16:47,a.kowalski
1094,In Progress,Waiting for Test,2025-10-01 08:24:36,a.kowalski
1094,Waiting for Test,In Test,2025-10-03 08:39:35,p.nair
1094,In Test,Done,2025-10-03 11:13:45,s.rossi
1094,Done,Released,2025-10-16 09:00:00,a.kowalski
1095,,Backlog,2025-09-29 09:03:16,s.rossi
1095,Backlog,Waiting for In Progress,2025-10-01 15:56:18,p.nair
1095,Waiting for In Progress,In Progress,2025-10-06 13:02:44,s.rossi
1095,In Progress,Waiting for Test,2025-10-06 20:41:36,p.nair
1095,Waiting for Test,In Test,2025-10-08 01:57:39,s.rossi
1095,In Test,Done,2025-10-08 10:57:20,p.nair
1095,Done,Released,2025-10-16 09:00:00,s.rossi
1096,,Backlog,2025-09-30 02:09:00,p.nair
1096,Backlog,Waiting for In Progress,02/10/2025 05:26,s.rossi
1096,Waiting for In Progress,In Progress,06/10/2025 19:22,a.kowalski
1096,In Progress,Waiting for Test,2025-10-07 00:56:01,p.nair
1096,Waiting for Test,In Test,2025-10-09 21:07:30,p.nair
1096,In Test,Done,10/10/2025 03:12,s.rossi
1096,Done,Released,2025-10-16 09:00:00,a.kowalski
1097,,Backlog,2025-09-30 20:21:25,a.kowalski
1097,Backlog,Waiting for In Progress,2025-10-06 02:05:14,s.rossi
1097,Waiting for In Progress,In Progress,2025-10-10 05:51:50,a.kowalski
1097,In Progress,Waiting for Test,2025-10-10 13:20:31,a.kowalski
1097,Waiting for Test,In Test,2025-10-13 18:23:10,s.rossi
1097,In Test,Done,2025-10-14 04:26:38,s.rossi
1097,Done,Released,2025-10-16 09:00:00,p.nair
1098,,Backlog,2025-09-30 01:33:33,c.mendes
1098,Backlog,Waiting for In Progress,2025-10-02 01:13:21,c.mendes
1098,Waiting for In Progress,In Progress,2025-10-06 07:28:26,c.mendes
1098,In Progress,Waiting for Test,2025-10-07 08:53:33,h.ozturk
1098,Waiting for Test,In Test,2025-10-10 07:38:43,h.ozturk
1098,In Test,Done,2025-10-10 15:53:25,h.ozturk
1098,Done,Released,2025-10-16 09:00:00,c.mendes
1099,,Backlog,2025-09-30 15:02:45,c.mendes
1099,Backlog,Waiting for In Progress,2025-10-03 19:06:14,c.mendes
1099,Waiting for In Progress,In Progress,2025-10-06 12:11:31,c.mendes
1099,In Progress,Waiting for Test,2025-10-06 18:05:43,h.ozturk
1099,Waiting for Test,In Test,2025-10-09 23:08:24,h.ozturk
1099,In Test,Done,2025-10-10 05:17:07,c.mendes
1099,Done,Released,2025-10-16 09:00:00,c.mendes
1100,,Backlog,2025-09-30 07:36:24,c.mendes
1100,Backlog,Waiting for In Progress,2025-10-03 09:45:04,c.mendes
1100,Waiting for In Progress,In Progress,2025-10-07 11:54:23,c.mendes
1100,In Progress,Waiting for Test,2025-10-08 07:12:31,c.mendes
1100,Waiting for Test,In Test,2025-10-09 16:58:49,c.mendes
1100,In Test,Done,2025-10-09 20:44:52,c.mendes
1100,Done,Released,2025-10-16 09:00:00,h.ozturk
1101,,Backlog,2025-09-30 10:05:17,h.ozturk
1101,Backlog,Waiting for In Progress,2025-10-06 03:53:28,c.mendes
1101,Waiting for In Progress,In Progress,2025-10-07 12:44:44,c.mendes
1102,,Backlog,2025-09-29 12:04:22,h.ozturk
1102,Backlog,Waiting for In Progress,2025-10-01 22:45:45,h.ozturk
1102,Waiting for In Progress,In Progress,2025-10-02 10:36:38,h.ozturk
1102,In Progress,Waiting for Test,2025-10-02 16:23:24,h.ozturk
1102,Waiting for Test,In Test,2025-10-06 07:47:28,c.mendes
1102,In Test,Done,2025-10-06 09:35:10,c.mendes
1102,Done,Released,2025-10-16 09:00:00,h.ozturk
1103,,Backlog,2025-09-30 16:30:36,c.mendes
1103,Backlog,Waiting for In Progress,2025-10-03 10:10:27,c.mendes
1103,Waiting for In Progress,In Progress,2025-10-06 12:29:59,h.ozturk
1103,In Progress,Waiting for Test,2025-10-06 23:16:07,h.ozturk
1103,Waiting for Test,In Test,2025-10-08 06:06:36,c.mendes
1103,In Test,Done,2025-10-09 01:52:08,h.ozturk
1103,Done,Released,2025-10-16 09:00:00,c.mendes
1104,,Backlog,2025-09-30 22:32:17,c.mendes
1104,Backlog,Waiting for In Progress,2025-10-06 10:07:31,h.ozturk
1104,Waiting for In Progress,In Progress,2025-10-06 13:55:43,c.mendes
1104,In Progress,Waiting for Test,2025-10-06 21:35:17,c.mendes
1104,Waiting for Test,In Test,2025-10-08 06:01:28,c.mendes
1104,In Test,Done,2025-10-08 14:31:42,c.mendes
1104,Done,Released,2025-10-16 09:00:00,h.ozturk
1105,,Backlog,2025-09-29 10:42:36,c.mendes
1105,Backlog,Waiting for In Progress,2025-10-01 07:50:31,c.mendes
1105,Waiting for In Progress,In Progress,2025-10-06 14:16:41,h.ozturk
1105,In Progress,Waiting for Test,2025-10-07 15:16:14,c.mendes
1105,Waiting for Test,In Test,2025-10-08 18:05:03,h.ozturk
1105,In Test,Done,09/10/2025 07:36,c.mendes
1105,Done,Released,2025-10-16 09:00:00,c.mendes
1106,,Backlog,2025-09-30 16:43:58,c.mendes
1106,Backlog,Waiting for In Progress,2025-10-03 01:36:49,h.ozturk
1106,Waiting for In Progress,In Progress,2025-10-06 12:19:58,h.ozturk
1106,In Progress,Waiting for Test,2025-10-06 18:24:19,c.mendes
1106,Waiting for Test,In Test,2025-10-08 19:42:44,c.mendes
1106,In Test,Done,2025-10-09 09:03:49,h.ozturk
1106,Done,Released,2025-10-16 09:00:00,h.ozturk
1107,,Backlog,2025-09-30 01:28:03,h.ozturk
1107,Backlog,Waiting for In Progress,2025-10-02 13:15:24,h.ozturk
1107,Waiting for In Progress,In Progress,2025-10-03 18:28:18,h.ozturk
1107,In Progress,Waiting for Test,2025-10-06 01:08:23,c.mendes
1107,Waiting for Test,In Test,2025-10-07 10:06:17,c.mendes
1107,In Test,Done,2025-10-08 09:50:01,c.mendes
1107,Done,Released,2025-10-16 09:00:00,c.mendes
1108,,Backlog,2025-09-29 02:09:02,h.ozturk
1108,Backlog,Waiting for In Progress,2025-10-01 01:12:02,h.ozturk
1108,Waiting for In Progress,In Progress,2025-10-03 19:00:55,h.ozturk
1108,In Progress,Waiting for Test,2025-10-03 23:37:37,h.ozturk
1108,Waiting for Test,In Test,2025-10-06 16:04:42,h.ozturk
1108,In Test,Done,2025-10-06 23:03:09,c.mendes
1108,Done,Released,2025-10-16 09:00:00,h.ozturk
1109,,Backlog,2025-10-13 00:23:40,j.tan
1109,Backlog,Waiting for In Progress,2025-10-16 07:32:55,j.tan
1109,Waiting for In Progress,In Progress,2025-10-17 15:18:29,j.tan
1109,In Progress,Waiting for Test,2025-10-17 20:43:09,j.tan
1109,Waiting for Test,In Test,2025-10-20 10:24:14,m.okafor
1109,In Test,Done,2025-10-20 22:07:41,m.okafor
1109,Done,Released,2025-10-30 09:00:00,m.okafor
1110,,Backlog,14/10/2025 17:27,m.okafor
1110,Backlog,Waiting for In Progress,2025-10-20 04:41:23,j.tan
1110,Waiting for In Progress,In Progress,2025-10-21 02:58:05,j.tan
1110,In Progress,Waiting for Test,2025-10-21 08:28:40,r.silva
1110,Waiting for Test,In Test,2025-10-21 21:51:31,j.tan
1110,In Test,Done,22/10/2025 15:58,j.tan
1110,Done,Released,2025-10-30 09:00:00,r.silva
1111,,Backlog,2025-10-14 04:49:36,r.silva
1111,Backlog,Waiting for In Progress,2025-10-14 21:23:51,j.tan
1111,Waiting for In Progress,In Progress,2025-10-17 14:38:17,j.tan
1111,In Progress,Waiting for Test,2025-10-20 22:59:33,j.tan
1111,Waiting for Test,In Test,2025-10-23 07:08:27,j.tan
1111,In Test,Done,2025-10-23 12:42:57,r.silva
1111,Done,Released,2025-10-30 09:00:00,m.okafor
1112,,Backlog,2025-10-14 22:08:25,m.okafor
1112,Backlog,Waiting for In Progress,2025-10-16 23:05:56,j.tan
1112,Waiting for In Progress,In Progress,2025-10-20 18:58:20,r.silva
1112,In Progress,Waiting for Test,2025-10-20 23:52:13,j.tan
1112,Waiting for Test,In Test,2025-10-22 07:43:43,j.tan
1112,In Test,Done,2025-10-22 21:49:54,j.tan
